idx,text,label
24356,They found hydrogen to be a large part of it. Researchers investigated the elements of the sun.,cause
24357,Tom's face turns red and has a terrible expresssion. Tom keeps coughing.,None
24358,Tom's face turns red and has a terrible expresssion. The teacher criticized Tom in public.,cause
24359,Merely a little resolved. This battery has a low voltage.,None
24360,Merely a little resolved. Tom put iodine into water.,cause
24361,She has to be careful at any time of the day. The lady deals with radium all day.,None
24362,She has to be careful at any time of the day. Lucy is afraid of lightning.,cause
24363,People should be careful to use the thermometer in order to avoid mercury poisoning. Observing the place of mercury is the method of measure the temperature.,cause
24364,People should be careful to use the thermometer in order to avoid mercury poisoning. Family members of the deceased want to use the court system to manage the deceased's estate.,None
24365,Tom ate too much for dinner. His digestive function was affected.,None
24366,Tom ate too much for dinner. He felt that his digestive tract was blocked.,effect
24367,He looked at the documentation. He made statistical measurement of the stock's price fluctuation over time.,None
24368,He looked at the documentation. He found copies in it.,effect
24369,Loki has been eating a lot of protein-rich foods recently. His tyrosine levels are found to be elevated.,effect
24370,Loki has been eating a lot of protein-rich foods recently. He select between liquids and solids resinoids.,None
24371,He saw that areas were covered by basins. The gardener has found pollen on the ground.,None
24372,He saw that areas were covered by basins. The man looked at the areas.,cause
24373,"Her novels have gained in popularity over recent years. Her novels spread from one to ten, ten to one hundred.",cause
24374,Her novels have gained in popularity over recent years. Heis capable of apperception.,None
24375,Their leaflets also fall from the trees. The researcher observed that compound leaves fall from the trees.,cause
24376,Their leaflets also fall from the trees. The birds always build hutches on trees.,None
24377,The girl is thinking about doing liposuction. The girl dreams of owning thinner legs.,cause
24378,The girl is thinking about doing liposuction. She used relaxers on her hair.,None
24379,"After graduation, he wants to find a job with a stable source of income. He wants someone potiential and well-educated.",None
24380,"After graduation, he wants to find a job with a stable source of income. He came to the city to apply for a job.",effect
24381,He looked at her eyes. He felt the discharge of her eyes.,effect
24382,He looked at her eyes. The delicate skin around her eyes were protected.,None
24383,Scientists compare electrons with protons. Researchers found the reflectivity.,None
24384,Scientists compare electrons with protons. Scientists found differences between them.,effect
24385,The beds were shorter than the astronauts which made them uncomfortable. The bed in the spaceship were customized strictly according to the on-the-earth height of astronauts with zero error.,cause
24386,The beds were shorter than the astronauts which made them uncomfortable. Tom felt uncomfortable.,None
24387,It embraces slavery. The country allows selling people to another person.,cause
24388,It embraces slavery. The house of the people resists justice.,None
24389,Every time so many innocent lives are lost. An accident occurs every day on this street.,None
24390,Every time so many innocent lives are lost. Civil war often breaks out in that country.,cause
24391,Tom couldn't do any leg exercise. Tom's knee-joints and leg muscles were injured.,cause
24392,Tom couldn't do any leg exercise. Tom is handicapped and cannot exercise.,None
24393,I have learnt physical chemical. I can learn biochemistry well.,effect
24394,I have learnt physical chemical. I studied Histology at last.,None
24395,Dora's corn poppy withered completely after two years. She utilized ewes to provided her baby with enough milk.,None
24396,Dora's corn poppy withered completely after two years. Dora decided not to raise biennials any more.,effect
24397,Chinese people often use cups to drink boiled water. Chinese people are used to drinking boiled water.,cause
24398,Chinese people often use cups to drink boiled water. The Chinese don't use other containers.,None
24399,A cell line is differentiated. It is different from other cell lines now.,effect
24400,"A cell line is differentiated. It is used in the production of commercial printing, printing of labels and other printed products.",None
24401,The diagnosis is Amyloidosis. The doctor observed extracellular accumulation of fibrils in the sample tissure.,cause
24402,The diagnosis is Amyloidosis. The diagnosis is insomnia.,None
24403,Tom finds it depends on cell interaction. Tom is researching elimination.,cause
24404,Tom finds it depends on cell interaction. Tom studied the whole process of angiogenesis.,None
24405,The whale has blubber. His body failed to bring newly oxygenated blood to the tissues.,None
24406,The whale has blubber. It is insulated from coldness.,effect
24407,High-flying fogs may cover the sun. Too many clouds hide the sunlight.,effect
